interval_begin;interval_end;interval_id;edge_arrived;edge_density;edge_departed;edge_entered;edge_id;edge_laneChangedFrom;edge_laneChangedTo;edge_laneDensity;edge_left;edge_occupancy;edge_overlapTraveltime;edge_sampledSeconds;edge_speed;edge_timeLoss;edge_traveltime;edge_waitingTime
2520.00;2640.00;2min_agg;3;1.19;0;3;775228304;0;0;1.19;0;0.57;4.97;14.59;21.59;0.48;4.74;0.00
2520.00;2640.00;2min_agg;9;5.30;0;11;775228305;0;0;5.30;3;2.49;3.80;44.39;19.69;4.21;3.56;0.00
2520.00;2640.00;2min_agg;0;141.13;0;44;826096563#0;24;24;47.04;68;23.25;42.71;2214.30;3.18;1954.38;42.50;1235.00
2520.00;2640.00;2min_agg;0;31.75;0;65;826096563#1;2;2;10.58;59;4.90;4.01;248.55;17.52;88.80;3.76;0.00
2520.00;2640.00;2min_agg;40;17.64;0;59;826096563#1.82;3;3;5.88;0;2.88;11.16;543.83;23.47;75.46;10.97;0.00
2520.00;2640.00;2min_agg;0;9.67;0;19;826105809#10;19;19;3.22;18;1.48;3.79;69.44;17.11;26.47;3.54;0.00
2520.00;2640.00;2min_agg;0;6.04;0;18;826105809#11;0;0;3.02;17;1.46;6.58;117.02;25.29;9.23;6.39;0.00
2520.00;2640.00;2min_agg;0;6.39;0;17;826105809#12;0;0;3.19;18;1.38;1.40;24.61;26.59;0.71;1.21;0.00
2520.00;2640.00;2min_agg;17;5.65;0;18;826105809#13;0;0;1.88;0;0.93;15.97;283.85;26.53;9.54;15.78;0.00
2520.00;2640.00;2min_agg;0;14.77;25;0;826105809#14;14;14;4.92;25;2.44;13.77;328.67;13.83;168.13;13.55;0.00
2520.00;2640.00;2min_agg;0;14.86;0;25;826105809#14.186;0;0;3.72;25;1.39;1.08;27.00;18.64;7.53;0.78;0.00
2520.00;2640.00;2min_agg;0;56.85;0;17;826105809#14.238;8;8;14.21;18;6.83;19.55;334.99;2.77;293.51;18.12;165.00
2520.00;2640.00;2min_agg;0;4.11;12;0;881465158#8;3;3;2.06;9;1.02;31.66;297.83;19.23;84.18;31.45;0.00
2520.00;2640.00;2min_agg;0;27.69;0;31;897570586;0;0;9.23;32;3.98;3.73;116.52;10.73;70.78;3.37;0.00
2520.00;2640.00;2min_agg;0;13.74;0;33;897570586.53;0;0;4.58;33;2.18;5.33;175.74;20.96;41.82;5.13;0.00
2520.00;2640.00;2min_agg;0;16.77;0;41;897570587;12;12;5.59;41;2.66;5.73;235.51;21.30;50.49;5.39;0.00
2520.00;2640.00;2min_agg;0;124.55;0;39;897570587.118;7;7;41.52;41;19.45;14.18;561.21;3.00;479.18;12.66;201.00
2520.00;2640.00;2min_agg;32;11.18;0;33;897570588;0;0;3.73;0;1.80;5.34;175.29;25.41;13.33;5.14;0.00
2520.00;2640.00;2min_agg;0;26.78;33;10;897570589;17;17;8.93;41;4.40;10.42;421.71;13.07;219.33;10.20;0.00
2520.00;2640.00;2min_agg;0;7.31;0;7;gneE1;0;0;7.31;7;3.47;13.10;90.43;8.24;40.86;12.01;17.00
2520.00;2640.00;2min_agg;0;3.98;0;1;gneE4;0;0;3.98;1;0.59;1.04;1.04;6.90;0.18;0.38;0.00
2520.00;2640.00;2min_agg;0;72.10;0;2;gneE6;0;0;72.10;2;3.95;2.81;5.62;2.01;3.70;1.33;2.00
2520.00;2640.00;2min_agg;0;23.21;0;2;gneE9;0;0;23.21;1;10.10;10.66;14.71;0.96;13.60;7.52;9.00
2640.00;2760.00;2min_agg;0;27.31;0;0;-107270958;0;0;27.31;12;13.60;359.05;1326.52;1.14;1211.96;365.93;674.00
2640.00;2760.00;2min_agg;7;5.28;0;8;-131361937;0;0;5.28;0;2.58;22.29;160.37;11.58;22.29;21.87;0.00
2640.00;2760.00;2min_agg;0;88.14;0;4;-343157892;0;0;88.14;17;43.86;220.79;2210.99;0.97;2098.97;222.60;1737.00
2640.00;2760.00;2min_agg;0;23.05;0;9;-343227268;0;0;11.52;6;5.66;22.39;193.92;3.35;169.88;21.30;135.00
2640.00;2760.00;2min_agg;0;73.96;0;2;-498573406#1;0;0;73.96;2;1.42;0.89;1.78;5.86;0.21;0.03;0.00
2640.00;2760.00;2min_agg;0;45.85;7;22;-607902629#1;0;0;45.85;12;22.60;44.88;918.76;3.83;750.69;43.79;407.00
2640.00;2760.00;2min_agg;0;2.39;3;0;-775228304;0;0;2.39;3;1.18;10.28;29.36;10.44;17.22;10.03;0.00
2640.00;2760.00;2min_agg;0;4.58;3;3;-775228305;0;0;4.58;7;2.20;5.99;38.68;12.59;18.56;5.68;0.00
2640.00;2760.00;2min_agg;0;33.11;0;26;107270958;0;0;33.11;24;16.31;56.95;1608.52;7.20;745.91;55.90;44.00
2640.00;2760.00;2min_agg;0;291.98;5;0;107270959#6;6;6;97.33;0;48.66;2841.60;7085.00;0.07;7066.70;2773.03;6994.00
2640.00;2760.00;2min_agg;0;271.40;0;20;107270959#7;19;19;90.47;23;44.88;353.82;6877.68;0.61;6709.65;354.21;5534.00
2640.00;2760.00;2min_agg;18;7.21;0;21;107270959#9;0;0;2.40;0;1.17;13.51;246.60;21.47;55.14;13.32;0.00
2640.00;2760.00;2min_agg;0;93.92;13;0;131361937;0;0;93.92;10;46.90;225.28;2851.09;1.15;2617.35;223.75;1749.00
2640.00;2760.00;2min_agg;0;4.22;0;8;131361940#1;0;0;2.11;11;1.01;27.55;201.51;14.63;85.81;26.51;8.00
2640.00;2760.00;2min_agg;0;3.00;0;7;140621781#0;0;0;3.00;7;1.45;15.31;102.28;18.90;19.79;15.09;0.00
2640.00;2760.00;2min_agg;7;2.77;0;7;140621781#1;0;0;2.77;0;1.36;9.07;66.37;22.61;2.49;8.85;0.00
2640.00;2760.00;2min_agg;0;49.45;0;7;230894418#0;0;0;24.73;8;12.02;25.49;182.72;1.40;172.05;24.76;139.00
2640.00;2760.00;2min_agg;0;16.06;0;7;230894418#2;2;2;8.03;4;3.86;31.55;187.42;3.24;163.99;28.83;118.00
2640.00;2760.00;2min_agg;0;23.88;0;31;27318402#0;1;1;7.96;32;3.55;4.26;132.55;12.02;74.42;3.95;0.00
2640.00;2760.00;2min_agg;0;28.56;0;34;27318402#0.49;3;3;7.14;33;2.66;1.21;40.10;13.84;20.02;0.89;5.00
2640.00;2760.00;2min_agg;32;11.37;0;33;27318402#0.62;0;0;3.79;0;1.84;8.26;264.62;24.09;33.35;8.06;0.00
2640.00;2760.00;2min_agg;0;7.42;0;9;27318402#5;9;9;2.47;8;0.95;1.89;15.59;11.93;8.92;1.52;0.00
2640.00;2760.00;2min_agg;0;3.44;0;7;27318402#6;0;0;1.15;7;0.51;2.44;17.08;19.02;5.79;2.21;0.00
2640.00;2760.00;2min_agg;0;2.24;0;7;27318402#7;0;0;1.12;7;0.55;9.36;65.55;26.60;4.96;9.18;0.00
2640.00;2760.00;2min_agg;7;2.26;0;7;27318402#8;0;0;1.13;0;0.52;1.85;12.78;28.11;0.32;1.68;0.00
2640.00;2760.00;2min_agg;0;19.93;27;0;29027962#0;27;27;6.64;26;3.26;21.07;548.06;11.11;324.78;20.23;54.00
2640.00;2760.00;2min_agg;0;7.37;0;17;29027962#1;11;11;2.46;17;1.18;9.53;164.01;19.97;41.84;9.20;0.00
2640.00;2760.00;2min_agg;0;4.69;0;13;29027962#2;1;1;1.56;14;0.71;2.10;28.48;26.54;1.17;1.91;0.00
2640.00;2760.00;2min_agg;0;5.26;0;14;29027962#3;1;1;1.75;14;0.83;4.09;57.25;23.42;8.80;3.81;0.00
2640.00;2760.00;2min_agg;0;47.12;0;14;29027962#4;4;4;15.71;18;7.65;21.30;321.64;2.90;286.34;20.73;204.00
2640.00;2760.00;2min_agg;24;8.99;0;28;29027962#6;9;9;3.00;0;1.47;20.98;499.72;22.32;94.01;20.79;0.00
2640.00;2760.00;2min_agg;0;8.64;0;1;331060563#0;0;0;4.32;1;0.08;0.21;0.21;25.08;0.01;0.01;0.00
2640.00;2760.00;2min_agg;0;0.40;0;1;331060563#1;0;0;0.20;1;0.10;15.63;15.63;21.28;2.32;14.65;0.00
2640.00;2760.00;2min_agg;0;17.50;30;0;331158296#0;9;9;5.83;29;2.83;18.85;537.97;13.86;264.15;18.00;12.00
2640.00;2760.00;2min_agg;0;104.82;0;29;331158296#0.267;8;8;34.94;27;17.12;28.17;819.71;2.49;742.90;27.46;544.00
2640.00;2760.00;2min_agg;0;76.86;0;26;331158296#1;12;12;25.62;40;12.54;39.81;1208.75;3.42;1044.36;38.80;399.00
2640.00;2760.00;2min_agg;0;15.56;0;28;331158296#2;3;3;5.19;26;2.39;4.31;115.50;15.52;51.23;4.04;0.00
2640.00;2760.00;2min_agg;0;10.75;0;25;331158296#2.100;13;13;2.69;23;1.17;2.02;47.07;20.53;12.74;1.77;0.00
2640.00;2760.00;2min_agg;0;63.27;0;21;331158296#2.118;7;7;15.82;17;7.71;23.94;451.86;2.69;400.62;22.75;254.00
2640.00;2760.00;2min_agg;0;33.82;0;47;331158298;1;1;11.27;46;5.15;5.60;263.00;12.46;142.77;5.31;0.00
2640.00;2760.00;2min_agg;0;65.42;0;46;331158298.105;19;19;21.81;56;10.59;17.93;869.18;6.45;657.93;17.23;283.00
2640.00;2760.00;2min_agg;0;4.21;0;5;331159362#1;0;0;1.40;5;0.55;1.92;9.62;12.50;5.33;1.57;0.00
2640.00;2760.00;2min_agg;0;4.78;0;6;331159362#2;0;0;1.59;6;0.51;0.87;5.21;16.22;2.29;0.57;0.00
2640.00;2760.00;2min_agg;6;2.06;0;6;331159362#3;0;0;1.03;0;0.50;8.64;51.83;24.87;7.23;8.46;0.00
2640.00;2760.00;2min_agg;0;6.20;0;15;331159363#1;3;3;1.55;14;0.74;7.17;101.30;19.67;28.87;6.98;0.00
2640.00;2760.00;2min_agg;0;4.58;0;14;331159364#0;3;3;1.53;14;0.74;6.27;87.76;26.26;3.93;6.08;0.00
2640.00;2760.00;2min_agg;0;6.48;0;17;331159364#1;0;0;3.24;18;1.52;3.51;60.09;23.43;7.73;3.31;0.00
2640.00;2760.00;2min_agg;14;5.63;0;18;331159364#2;7;7;1.88;0;0.93;19.65;338.84;25.79;12.95;19.46;0.00
2640.00;2760.00;2min_agg;0;135.78;0;50;331159364#2.1476;16;16;45.26;52;21.75;17.46;889.31;3.41;750.02;16.42;291.00
2640.00;2760.00;2min_agg;0;21.54;52;0;331159364#2.526;24;24;7.18;53;3.57;44.67;2442.19;21.26;548.22;44.20;4.00
2640.00;2760.00;2min_agg;0;38.09;0;21;331159366#1;4;4;12.70;21;4.59;1.59;32.73;7.67;21.29;1.00;9.00
2640.00;2760.00;2min_agg;0;37.74;0;39;331159366#2;11;11;12.58;40;5.35;3.49;137.10;10.12;74.06;2.90;0.00
2640.00;2760.00;2min_agg;0;63.01;0;21;331159366#3;1;1;21.00;21;5.50;1.41;29.03;6.27;20.28;0.74;5.00
2640.00;2760.00;2min_agg;0;64.86;0;72;331159366#4;25;25;21.62;73;9.76;5.83;419.77;10.12;242.75;5.30;3.00
2640.00;2760.00;2min_agg;0;80.33;0;39;331159366#5;8;8;26.78;40;9.00;2.27;89.17;6.27;60.53;1.36;18.00
2640.00;2760.00;2min_agg;0;83.83;0;80;331159366#6;21;21;27.94;80;12.28;4.89;394.76;9.05;231.16;4.28;2.00
2640.00;2760.00;2min_agg;0;75.66;0;33;331159366#7;1;1;25.22;33;4.13;0.64;19.88;11.15;11.17;0.17;3.00
2640.00;2760.00;2min_agg;0;42.22;0;49;331159366#8;56;56;14.07;52;6.50;6.25;315.37;10.76;172.72;5.69;3.00
2640.00;2760.00;2min_agg;8;18.73;44;6;331159372#0;17;17;9.37;42;4.67;49.18;2444.98;22.22;452.04;48.98;0.00
2640.00;2760.00;2min_agg;0;14.40;0;42;331159372#1;11;11;7.20;43;3.52;9.24;393.30;25.17;36.15;9.04;0.00
2640.00;2760.00;2min_agg;0;37.41;0;42;331159372#2;0;0;18.70;38;9.15;13.26;536.24;9.39;354.06;12.86;193.00
2640.00;2760.00;2min_agg;0;136.36;0;21;331159372#4;1;1;45.45;27;22.15;22.15;512.66;1.64;478.50;21.93;396.00
2640.00;2760.00;2min_agg;0;6.91;0;15;331159372#6;1;1;2.30;14;1.03;2.40;33.99;19.13;11.30;2.17;0.00
2640.00;2760.00;2min_agg;0;5.92;0;13;331159372#7;0;0;1.97;13;0.78;1.02;13.25;23.20;2.48;0.81;0.00
2640.00;2760.00;2min_agg;0;4.28;0;13;331159372#7.21;0;0;2.14;13;1.04;7.29;94.82;25.99;8.46;7.10;0.00
2640.00;2760.00;2min_agg;0;109.39;0;13;331159372#8;0;0;54.69;13;1.05;0.20;2.63;25.75;0.26;0.01;0.00
2640.00;2760.00;2min_agg;13;4.31;0;13;331159372#9;0;0;2.15;0;1.06;9.72;126.16;25.62;12.90;9.54;0.00
2640.00;2760.00;2min_agg;0;17.89;0;20;331159373#0;0;0;5.96;21;2.52;3.11;64.02;11.19;37.49;2.75;0.00
2640.00;2760.00;2min_agg;0;10.70;0;30;331159373#0.23;3;3;3.57;29;1.73;8.29;235.80;22.77;38.17;8.10;0.00
2640.00;2760.00;2min_agg;0;23.18;0;28;331159373#0.40;5;5;7.73;28;2.67;1.10;30.27;14.48;14.22;0.78;0.00
2640.00;2760.00;2min_agg;26;8.99;0;29;331159373#1;8;8;4.49;0;2.23;25.18;712.69;26.43;19.30;24.99;0.00
2640.00;2760.00;2min_agg;0;4.28;9;0;331159373#3;9;9;2.14;9;1.07;29.34;304.30;20.37;78.68;29.13;0.00
2640.00;2760.00;2min_agg;0;6.71;0;8;331159374;0;0;3.36;9;1.44;2.78;24.73;12.84;12.91;2.47;0.00
2640.00;2760.00;2min_agg;0;6.06;16;0;331162256#0;8;8;3.03;19;1.51;51.76;865.56;23.11;137.39;51.57;0.00
2640.00;2760.00;2min_agg;0;6.06;0;18;331162256#1;0;0;3.03;17;1.42;3.27;57.36;25.70;3.52;3.07;0.00
2640.00;2760.00;2min_agg;0;6.96;0;17;331162256#1.100;3;3;2.32;17;0.99;1.46;24.80;23.77;3.29;1.23;0.00
2640.00;2760.00;2min_agg;0;6.28;0;4;343157891#1;0;0;6.28;4;2.34;3.27;13.09;6.84;8.83;2.72;0.00
2640.00;2760.00;2min_agg;0;6.53;0;4;343157891#2;0;0;6.53;4;2.55;3.25;12.98;6.65;6.28;2.36;0.00
2640.00;2760.00;2min_agg;0;6.34;0;4;343157894;0;0;6.34;4;2.58;5.33;21.33;6.19;11.23;4.07;0.00
2640.00;2760.00;2min_agg;0;38.07;0;17;343227267;1;1;9.52;16;4.58;12.15;205.92;4.12;171.92;11.34;116.00
2640.00;2760.00;2min_agg;0;7.62;0;12;343227269#1;8;8;2.54;12;1.16;4.42;53.05;14.25;26.38;4.12;0.00
2640.00;2760.00;2min_agg;0;31.80;0;11;343227269#2;0;0;10.60;11;5.05;10.90;120.32;3.35;104.61;10.20;65.00
2640.00;2760.00;2min_agg;0;7.03;0;9;343227270#0;0;0;3.52;12;1.71;23.19;211.05;11.00;119.38;22.13;82.00
2640.00;2760.00;2min_agg;0;1.19;0;2;343227270#2;0;0;0.59;2;0.28;12.10;24.19;14.42;11.70;11.34;0.00
2640.00;2760.00;2min_agg;4;1.46;0;2;343227271#4;0;0;0.73;0;0.35;9.95;29.87;17.64;11.51;9.75;0.00
2640.00;2760.00;2min_agg;0;1.10;0;2;343227271#6;2;2;0.55;3;0.27;9.19;21.37;18.12;5.80;9.00;0.00
2640.00;2760.00;2min_agg;0;1.66;0;3;343227271#7;0;0;1.66;3;0.78;7.62;22.87;15.74;8.13;7.00;0.00
2640.00;2760.00;2min_agg;18;121.62;9;11;456043498#0;42;42;40.54;27;20.08;72.30;2253.04;2.20;2045.04;71.93;1306.00
2640.00;2760.00;2min_agg;0;273.98;0;14;456043498#1;7;7;91.33;2;44.96;792.21;3973.97;0.16;3948.85;784.74;3785.00
2640.00;2760.00;2min_agg;0;5.16;0;12;456043498#3;0;0;1.72;12;0.83;10.76;129.06;19.83;39.10;10.55;0.00
2640.00;2760.00;2min_agg;14;5.32;0;16;456043498#4;0;0;1.77;0;0.87;16.89;265.25;24.89;37.48;16.71;0.00
2640.00;2760.00;2min_agg;0;5.95;0;15;456207630#10;7;7;1.98;13;0.97;22.65;288.99;18.10;93.54;22.00;31.00
2640.00;2760.00;2min_agg;18;8.54;0;20;456207630#11;1;1;2.85;5;1.38;11.19;235.02;20.94;56.99;10.98;0.00
2640.00;2760.00;2min_agg;0;12.83;30;0;456207630#6;28;28;4.28;29;2.13;24.60;729.54;19.47;228.37;24.41;0.00
2640.00;2760.00;2min_agg;0;13.43;0;29;456207630#7;0;0;4.48;29;1.47;0.53;15.14;27.41;0.58;0.34;0.00
2640.00;2760.00;2min_agg;0;50.89;0;29;456207630#8;8;8;16.96;32;8.38;36.78;1122.27;5.13;912.21;36.06;618.00
2640.00;2760.00;2min_agg;0;0.78;0;1;457869985;0;0;0.78;1;0.36;5.83;5.83;11.54;3.41;5.12;0.00
2640.00;2760.00;2min_agg;0;11.57;0;16;503654784;0;0;11.57;16;5.34;6.08;97.23;12.35;44.72;5.40;0.00
2640.00;2760.00;2min_agg;0;107.12;0;16;51081575#0;0;0;107.12;26;53.10;129.16;2580.50;1.59;2387.13;128.88;1497.00
2640.00;2760.00;2min_agg;0;133.33;0;21;51081575#1;0;0;133.33;21;15.49;1.09;22.66;5.59;3.43;0.21;0.00
2640.00;2760.00;2min_agg;0;3.48;0;6;607902629#1;0;0;3.48;7;1.68;9.99;69.76;17.22;15.38;9.75;0.00
2640.00;2760.00;2min_agg;0;5.06;0;9;607902629#2;0;0;5.06;8;2.35;9.50;77.00;13.88;21.53;8.53;0.00
2640.00;2760.00;2min_agg;11;4.43;0;14;769037328#2;1;1;2.22;0;1.09;27.71;322.75;22.08;57.64;27.51;0.00
2640.00;2760.00;2min_agg;4;1.62;0;4;775228304;0;0;1.62;0;0.77;4.99;19.94;21.52;0.75;4.76;0.00
2640.00;2760.00;2min_agg;5;3.99;0;9;775228305;0;0;3.99;4;1.87;3.78;33.46;19.80;4.50;3.54;0.00
2640.00;2760.00;2min_agg;0;0.21;0;1;826096555;0;0;0.21;0;0.10;27.32;7.19;10.48;1.45;26.85;0.00
2640.00;2760.00;2min_agg;0;96.62;0;54;826096563#0;14;14;32.21;42;15.90;29.93;1515.95;4.54;1267.94;29.33;774.00
2640.00;2760.00;2min_agg;0;25.03;0;48;826096563#1;0;0;8.34;54;3.86;3.84;195.94;18.28;64.69;3.60;0.00
2640.00;2760.00;2min_agg;73;24.02;0;54;826096563#1.82;1;1;8.01;0;3.93;11.56;740.59;22.67;125.67;11.36;0.00
2640.00;2760.00;2min_agg;0;8.70;0;16;826105809#10;16;16;2.90;16;1.34;3.81;62.47;17.01;24.86;3.57;0.00
2640.00;2760.00;2min_agg;0;5.48;0;16;826105809#11;1;1;2.74;17;1.33;6.46;106.08;25.77;9.21;6.28;0.00
2640.00;2760.00;2min_agg;0;5.96;0;17;826105809#12;0;0;2.98;17;1.29;1.35;22.95;27.48;0.56;1.17;0.00
2640.00;2760.00;2min_agg;16;5.19;0;17;826105809#13;0;0;1.73;0;0.86;15.58;260.83;27.18;6.19;15.40;0.00
2640.00;2760.00;2min_agg;0;13.53;21;0;826105809#14;13;13;4.51;23;2.23;13.64;301.04;13.96;151.73;13.42;0.00
2640.00;2760.00;2min_agg;0;13.47;0;23;826105809#14.186;1;1;3.37;23;1.26;1.06;24.48;18.92;5.65;0.77;0.00
2640.00;2760.00;2min_agg;0;49.42;0;15;826105809#14.238;8;8;12.36;17;5.90;18.32;291.21;2.95;252.78;17.05;145.00
2640.00;2760.00;2min_agg;0;4.18;9;0;881465158#8;5;5;2.09;9;1.04;29.17;302.53;20.87;72.80;28.95;0.00
2640.00;2760.00;2min_agg;0;27.60;0;32;897570586;0;0;9.20;31;3.96;3.66;116.14;10.95;70.42;3.31;0.00
2640.00;2760.00;2min_agg;0;13.35;0;33;897570586.53;0;0;4.45;32;2.12;5.23;170.78;21.34;39.77;5.04;0.00
2640.00;2760.00;2min_agg;0;15.48;0;39;897570587;20;20;5.16;40;2.45;5.54;217.30;22.02;44.25;5.22;0.00
2640.00;2760.00;2min_agg;0;100.54;0;39;897570587.118;3;3;33.51;40;15.83;11.43;453.01;3.72;371.71;10.42;172.00
2640.00;2760.00;2min_agg;30;9.85;0;32;897570588;0;0;3.28;0;1.58;5.11;154.39;26.54;6.73;4.92;0.00
2640.00;2760.00;2min_agg;0;26.64;34;5;897570589;19;19;8.88;40;4.39;10.92;419.40;12.47;229.99;10.70;0.00
2640.00;2760.00;2min_agg;0;7.97;0;7;gneE1;0;0;7.97;7;3.79;15.17;98.54;7.12;49.57;14.00;27.00
2640.00;2760.00;2min_agg;0;3.62;0;1;gneE4;0;0;3.62;1;0.56;0.95;0.95;7.58;0.19;0.31;0.00
2640.00;2760.00;2min_agg;0;133.33;0;3;gneE6;0;0;133.33;3;13.63;8.39;19.72;0.67;17.77;5.37;13.00
2640.00;2760.00;2min_agg;0;1.72;0;2;gneE7;0;0;1.72;1;0.83;29.41;34.31;5.81;21.20;27.84;16.00
2640.00;2760.00;2min_agg;0;99.44;0;1;gneE9;0;0;99.44;2;47.88;38.89;63.01;0.26;61.54;47.25;54.00
2760.00;2880.00;2min_agg;0;19.77;0;0;-107270958;0;0;19.77;0;9.88;100000.00;960.00;0.00;960.00;;960.00
2760.00;2880.00;2min_agg;4;2.08;0;2;-131361937;0;0;2.08;0;1.02;22.05;63.30;11.71;5.78;21.65;0.00
2760.00;2880.00;2min_agg;0;8.98;0;4;-343157892;0;0;8.98;11;4.30;37.49;225.26;5.71;160.75;35.79;8.00
2760.00;2880.00;2min_agg;0;18.92;0;12;-343227268;0;0;9.46;14;4.52;13.46;159.16;5.58;123.94;12.49;73.00
2760.00;2880.00;2min_agg;0;117.65;0;3;-498573406#1;0;0;117.65;3;2.26;0.94;2.82;5.52;0.25;0.04;0.00
2760.00;2880.00;2min_agg;0;133.33;0;2;-51081575#1;0;0;133.33;2;72.33;59.15;87.34;0.10;86.15;0.43;81.00
2760.00;2880.00;2min_agg;0;113.79;2;13;-607902629#1;0;0;113.79;14;56.53;169.83;2280.00;1.01;2166.59;169.05;1314.00
2760.00;2880.00;2min_agg;0;2.39;3;0;-775228304;0;0;2.39;3;1.18;10.27;29.34;10.45;15.80;10.02;0.00
2760.00;2880.00;2min_agg;0;4.20;3;3;-775228305;0;0;4.20;6;2.03;6.12;35.49;12.31;17.15;5.83;0.00
2760.00;2880.00;2min_agg;0;9.24;0;9;107270958;0;0;9.24;15;4.50;42.95;449.03;9.54;134.50;41.57;38.00
2760.00;2880.00;2min_agg;0;288.51;4;0;107270959#6;13;13;96.17;5;47.70;3959.51;7000.66;0.05;6985.39;4077.27;6836.00
2760.00;2880.00;2min_agg;0;264.68;0;8;107270959#7;11;11;88.23;19;44.03;547.84;6707.31;0.39;6598.33;553.41;5478.00
2760.00;2880.00;2min_agg;15;5.40;0;12;107270959#9;0;0;1.80;0;0.88;13.17;184.85;22.02;41.88;12.99;0.00
2760.00;2880.00;2min_agg;0;97.07;13;0;131361937;0;0;97.07;15;48.45;245.37;2946.68;1.05;2725.06;245.64;1901.00
2760.00;2880.00;2min_agg;0;4.41;0;9;131361940#1;0;0;2.21;10;1.07;21.25;210.78;18.97;57.62;20.69;0.00
2760.00;2880.00;2min_agg;0;3.04;0;6;140621781#0;0;0;3.04;6;1.48;15.63;103.52;18.50;17.66;15.41;0.00
2760.00;2880.00;2min_agg;7;2.37;0;6;140621781#1;0;0;2.37;0;1.16;9.24;56.92;22.19;1.58;9.02;0.00
2760.00;2880.00;2min_agg;0;1.29;0;1;188704910#7;0;0;0.64;1;0.28;4.92;4.92;7.48;2.83;4.28;0.00
2760.00;2880.00;2min_agg;0;25.47;0;6;230894418#0;0;0;12.74;6;6.14;15.68;94.11;2.28;85.19;14.76;67.00
2760.00;2880.00;2min_agg;0;16.93;0;7;230894418#2;1;1;8.46;10;4.07;24.52;197.63;4.17;166.67;23.08;105.00
2760.00;2880.00;2min_agg;0;19.64;0;26;27318402#0;1;1;6.55;26;2.92;4.17;109.02;12.30;60.33;3.86;0.00
2760.00;2880.00;2min_agg;0;23.06;0;31;27318402#0.49;4;4;5.77;32;2.03;1.02;32.38;16.39;13.07;0.73;0.00
2760.00;2880.00;2min_agg;33;11.66;0;32;27318402#0.62;0;0;3.89;0;1.89;8.34;271.39;23.85;36.72;8.15;0.00
2760.00;2880.00;2min_agg;0;12.02;0;13;27318402#5;13;13;4.01;14;1.56;1.84;25.26;12.24;13.88;1.48;0.00
2760.00;2880.00;2min_agg;0;7.15;0;15;27318402#6;0;0;2.38;14;1.06;2.48;35.51;18.69;10.69;2.24;0.00
2760.00;2880.00;2min_agg;0;4.46;0;14;27318402#7;0;0;2.23;12;1.09;10.31;130.55;24.15;11.54;10.11;0.00
2760.00;2880.00;2min_agg;11;4.27;0;12;27318402#8;0;0;2.14;0;0.97;2.13;24.17;24.46;1.67;1.93;0.00
2760.00;2880.00;2min_agg;0;18.79;25;0;29027962#0;25;25;6.26;26;3.08;19.87;516.60;11.78;278.98;19.13;33.00
2760.00;2880.00;2min_agg;0;8.81;0;21;29027962#1;13;13;2.94;21;1.41;9.70;196.06;19.63;49.29;9.39;0.00
2760.00;2880.00;2min_agg;0;0.36;0;1;29027962#10;0;0;0.12;1;0.06;5.62;5.62;24.18;0.76;5.31;0.00
2760.00;2880.00;2min_agg;0;49.75;0;1;29027962#11;0;0;16.58;1;0.32;1.19;1.19;4.36;0.31;0.05;0.00
2760.00;2880.00;2min_agg;0;5.82;0;17;29027962#2;1;1;1.94;16;0.88;2.15;35.39;25.93;0.89;1.95;0.00
2760.00;2880.00;2min_agg;0;5.75;0;16;29027962#3;0;0;1.92;16;0.90;3.91;62.63;24.47;5.33;3.67;0.00
2760.00;2880.00;2min_agg;0;36.39;0;16;29027962#4;2;2;12.13;10;5.95;17.10;248.42;3.62;214.59;16.21;150.00
2760.00;2880.00;2min_agg;27;10.43;0;25;29027962#6;2;4;3.48;0;1.71;20.62;580.16;22.71;87.87;20.43;0.00
2760.00;2880.00;2min_agg;0;0.53;0;1;29027962#9;2;2;0.18;1;0.08;9.72;9.72;16.16;4.10;9.53;0.00
2760.00;2880.00;2min_agg;0;23.97;0;3;331060563#0;0;0;11.99;3;0.23;0.19;0.58;27.12;0.02;0.01;0.00
2760.00;2880.00;2min_agg;0;1.12;0;3;331060563#1;0;0;0.56;3;0.27;14.67;44.01;22.68;6.61;13.83;0.00
2760.00;2880.00;2min_agg;0;13.55;24;0;331158296#0;15;15;4.52;23;2.23;17.28;416.66;15.11;191.44;16.83;0.00
2760.00;2880.00;2min_agg;0;103.61;0;23;331158296#0.267;4;4;34.54;19;17.06;37.79;810.26;1.86;756.86;36.95;598.00
2760.00;2880.00;2min_agg;0;45.73;0;19;331158296#1;9;9;15.24;23;7.46;35.48;719.23;3.84;611.54;34.41;347.00
2760.00;2880.00;2min_agg;0;8.23;0;13;331158296#2;0;0;2.74;15;1.27;4.30;61.06;15.53;28.05;4.05;0.00
2760.00;2880.00;2min_agg;0;7.97;0;16;331158296#2.100;6;6;1.99;18;0.88;1.97;34.91;21.01;8.13;1.74;0.00
2760.00;2880.00;2min_agg;0;40.01;0;15;331158296#2.118;6;6;10.00;10;4.90;18.32;285.70;3.52;245.17;17.28;179.00
2760.00;2880.00;2min_agg;0;31.72;0;44;331158298;0;0;10.57;45;4.84;5.56;246.69;12.55;134.08;5.28;0.00
2760.00;2880.00;2min_agg;0;47.37;0;45;331158298.105;17;17;15.79;35;7.69;14.85;629.35;7.79;448.14;14.20;200.00
