interval_begin;interval_end;interval_id;edge_arrived;edge_density;edge_departed;edge_entered;edge_id;edge_laneChangedFrom;edge_laneChangedTo;edge_laneDensity;edge_left;edge_occupancy;edge_overlapTraveltime;edge_sampledSeconds;edge_speed;edge_timeLoss;edge_traveltime;edge_waitingTime
960.00;1080.00;2min_agg;0;2.24;0;3;343227271#7;0;0;2.24;4;1.03;10.17;30.93;11.80;18.01;8.61;2.00
960.00;1080.00;2min_agg;0;235.09;0;3;404673246#2;3;3;117.54;3;2.10;1.88;5.64;2.76;3.90;0.27;0.00
960.00;1080.00;2min_agg;8;10.02;9;8;456043498#0;5;5;3.34;9;1.63;11.16;185.64;14.29;91.29;10.93;0.00
960.00;1080.00;2min_agg;0;16.89;0;9;456043498#1;0;0;5.63;10;2.75;27.07;244.93;4.65;201.19;25.92;156.00
960.00;1080.00;2min_agg;0;5.69;0;14;456043498#3;1;1;1.90;14;0.92;10.16;142.24;20.99;35.92;9.97;0.00
960.00;1080.00;2min_agg;14;4.60;0;14;456043498#4;2;2;1.53;0;0.76;16.37;229.08;25.68;19.61;16.19;0.00
960.00;1080.00;2min_agg;0;7.63;0;18;456207630#10;10;10;2.54;18;1.24;22.99;370.75;17.83;133.59;22.38;42.00
960.00;1080.00;2min_agg;19;13.13;0;31;456207630#11;2;2;4.38;13;2.12;11.57;361.10;20.25;96.19;11.33;0.00
960.00;1080.00;2min_agg;0;13.13;30;0;456207630#6;33;33;4.38;31;2.18;25.29;746.53;18.94;232.27;25.11;0.00
960.00;1080.00;2min_agg;0;14.61;0;30;456207630#7;0;0;4.87;30;1.59;0.55;16.46;26.23;0.57;0.36;0.00
960.00;1080.00;2min_agg;0;43.28;0;30;456207630#8;10;10;14.43;29;7.11;31.99;954.59;5.90;739.69;31.14;482.00
960.00;1080.00;2min_agg;0;3.69;0;5;457869985;0;0;3.69;5;1.69;5.51;27.57;12.21;12.97;4.86;0.00
960.00;1080.00;2min_agg;0;12.21;0;16;503654784;0;0;12.21;18;5.64;6.06;102.63;12.38;46.57;5.40;0.00
960.00;1080.00;2min_agg;0;3.49;0;6;607902629#1;0;0;3.49;7;1.68;10.30;69.94;16.70;15.71;10.06;0.00
960.00;1080.00;2min_agg;0;3.60;0;6;607902629#2;0;0;3.60;6;1.69;8.86;54.77;14.89;12.56;8.00;0.00
960.00;1080.00;2min_agg;8;4.54;0;14;769037328#2;4;4;2.27;0;1.11;27.82;330.95;22.00;59.34;27.62;0.00
960.00;1080.00;2min_agg;3;1.19;0;3;775228304;0;0;1.19;0;0.57;4.95;14.65;21.68;0.56;4.71;0.00
960.00;1080.00;2min_agg;9;5.50;0;12;775228305;0;0;5.50;3;2.57;3.86;46.13;19.38;5.60;3.62;0.00
960.00;1080.00;2min_agg;0;89.19;0;47;826096563#0;14;14;29.73;35;14.68;33.02;1399.32;4.11;1190.54;32.36;727.00
960.00;1080.00;2min_agg;0;16.80;0;35;826096563#1;0;0;5.60;35;2.59;3.76;131.49;18.69;41.62;3.52;0.00
960.00;1080.00;2min_agg;36;12.70;0;35;826096563#1.82;1;1;4.23;0;2.08;11.14;391.45;23.52;54.76;10.94;0.00
960.00;1080.00;2min_agg;0;9.24;0;17;826105809#10;17;17;3.08;17;1.42;3.85;66.37;16.83;25.72;3.61;0.00
960.00;1080.00;2min_agg;0;5.53;0;17;826105809#11;2;2;2.76;17;1.34;6.56;107.11;25.37;8.45;6.37;0.00
960.00;1080.00;2min_agg;0;6.12;0;17;826105809#12;0;0;3.06;17;1.32;1.39;23.59;26.75;0.59;1.20;0.00
960.00;1080.00;2min_agg;18;5.25;0;17;826105809#13;0;0;1.75;0;0.86;15.77;263.70;26.86;7.25;15.59;0.00
960.00;1080.00;2min_agg;0;16.92;29;0;826105809#14;16;16;5.64;29;2.80;13.80;376.71;13.80;191.08;13.57;0.00
960.00;1080.00;2min_agg;0;17.58;0;29;826105809#14.186;3;3;4.39;29;1.65;1.10;31.94;18.29;8.52;0.80;0.00
960.00;1080.00;2min_agg;0;69.47;0;19;826105809#14.238;11;11;17.37;21;8.45;20.39;409.32;2.65;359.77;19.61;223.00
960.00;1080.00;2min_agg;0;3.92;9;0;881465158#8;5;5;1.96;12;0.98;29.21;284.15;20.84;72.54;28.99;0.00
960.00;1080.00;2min_agg;0;26.95;0;30;897570586;0;0;8.98;30;3.88;3.76;113.42;10.64;69.27;3.41;0.00
960.00;1080.00;2min_agg;0;12.92;0;32;897570586.53;0;0;4.31;31;2.05;5.35;165.30;20.87;40.43;5.15;0.00
960.00;1080.00;2min_agg;0;17.85;0;46;897570587;14;14;5.95;45;2.83;5.53;250.62;22.05;46.99;5.20;0.00
960.00;1080.00;2min_agg;0;150.06;0;44;897570587.118;1;1;50.02;46;23.73;14.95;676.19;2.85;580.90;13.76;318.00
960.00;1080.00;2min_agg;30;10.23;0;31;897570588;0;0;3.41;0;1.65;5.15;160.35;26.31;7.84;4.97;0.00
960.00;1080.00;2min_agg;0;28.08;32;13;897570589;15;15;9.36;46;4.61;10.06;442.20;13.54;222.15;9.85;0.00
960.00;1080.00;2min_agg;0;6.82;0;9;gneE1;0;0;6.82;8;3.24;10.28;84.37;10.51;23.26;9.56;5.00
960.00;1080.00;2min_agg;0;3.78;0;1;gneE4;0;0;3.78;1;0.57;0.99;0.99;7.27;0.24;0.33;0.00
960.00;1080.00;2min_agg;0;27.78;0;2;gneE6;0;0;27.78;2;1.60;1.08;2.17;5.21;0.50;0.14;0.00
960.00;1080.00;2min_agg;0;27.89;0;1;gneE9;0;0;27.89;1;12.83;17.67;17.67;0.58;16.85;15.63;13.00
1080.00;1200.00;2min_agg;12;9.11;0;16;-131361937;0;0;9.11;0;4.42;21.34;276.58;12.10;35.64;20.95;0.00
1080.00;1200.00;2min_agg;0;18.91;0;9;-343227268;0;0;9.45;12;4.56;16.45;159.06;4.57;130.40;15.69;92.00
1080.00;1200.00;2min_agg;0;133.33;0;3;-498573406#1;0;0;133.33;3;2.64;1.10;3.30;4.73;0.33;0.05;0.00
1080.00;1200.00;2min_agg;0;13.64;0;22;-51081575#0;0;0;13.64;24;6.50;14.24;328.85;14.45;101.00;13.38;0.00
1080.00;1200.00;2min_agg;0;133.33;0;22;-51081575#1;0;0;133.33;22;15.44;1.02;22.72;5.96;16.69;0.21;0.00
1080.00;1200.00;2min_agg;0;20.16;14;0;-607902629#1;0;0;20.16;14;9.91;30.53;403.96;5.63;286.37;29.47;136.00
1080.00;1200.00;2min_agg;0;3.17;4;0;-775228304;0;0;3.17;4;1.56;10.22;38.92;10.50;17.57;9.95;0.00
1080.00;1200.00;2min_agg;0;5.57;4;4;-775228305;0;0;5.57;7;2.69;6.58;47.04;11.45;21.98;6.27;0.00
1080.00;1200.00;2min_agg;0;180.82;12;0;107270959#6;48;48;60.27;23;30.04;192.82;4387.57;1.07;4197.38;191.52;2334.00
1080.00;1200.00;2min_agg;0;91.63;0;0;107270959#7;0;0;30.54;4;15.26;679.95;2322.00;0.32;2294.70;681.53;1899.00
1080.00;1200.00;2min_agg;18;6.91;0;16;107270959#9;0;0;2.30;0;1.13;13.28;236.26;21.84;52.14;13.10;0.00
1080.00;1200.00;2min_agg;0;17.06;14;0;131361937;0;0;17.06;11;8.48;40.52;518.03;6.37;281.53;39.88;175.00
1080.00;1200.00;2min_agg;0;3.30;0;7;131361940#1;0;0;1.65;7;0.79;22.50;157.51;17.92;47.64;21.78;0.00
1080.00;1200.00;2min_agg;0;3.27;0;7;140621781#0;0;0;3.27;7;1.59;16.42;111.50;17.62;19.79;16.18;0.00
1080.00;1200.00;2min_agg;7;2.83;0;7;140621781#1;0;0;2.83;0;1.39;9.77;67.93;20.98;1.95;9.53;0.00
1080.00;1200.00;2min_agg;0;39.90;0;7;230894418#0;0;0;19.95;5;9.74;22.40;147.42;1.60;136.29;20.80;107.00
1080.00;1200.00;2min_agg;0;12.21;0;6;230894418#2;0;0;6.11;8;2.88;23.03;142.57;4.44;116.98;21.01;78.00
1080.00;1200.00;2min_agg;0;21.43;0;28;27318402#0;0;0;7.14;28;3.19;4.18;118.94;12.27;65.52;3.87;0.00
1080.00;1200.00;2min_agg;0;19.00;0;29;27318402#0.49;0;0;4.75;29;1.66;0.92;26.68;18.15;8.93;0.66;0.00
1080.00;1200.00;2min_agg;30;10.65;0;30;27318402#0.62;0;0;3.55;0;1.73;8.19;247.84;24.30;25.85;7.99;0.00
1080.00;1200.00;2min_agg;0;6.90;0;8;27318402#5;8;8;2.30;8;0.89;1.81;14.51;12.41;7.72;1.46;0.00
1080.00;1200.00;2min_agg;0;4.46;0;8;27318402#6;0;0;1.49;9;0.67;2.49;22.13;18.65;6.79;2.25;0.00
1080.00;1200.00;2min_agg;0;3.23;0;9;27318402#7;0;0;1.61;11;0.79;10.15;94.52;24.55;8.71;9.94;0.00
1080.00;1200.00;2min_agg;12;4.23;0;11;27318402#8;0;0;2.12;0;0.96;2.06;23.95;25.33;1.69;1.87;0.00
1080.00;1200.00;2min_agg;0;19.74;28;0;29027962#0;20;20;6.58;27;3.23;20.81;542.60;11.25;305.81;20.01;49.00
1080.00;1200.00;2min_agg;0;5.16;0;13;29027962#1;2;2;1.72;13;0.83;8.83;114.85;21.55;21.78;8.63;0.00
1080.00;1200.00;2min_agg;0;6.60;0;13;29027962#2;0;0;2.20;13;0.99;3.08;40.09;18.04;12.90;2.70;0.00
1080.00;1200.00;2min_agg;0;186.22;0;35;29027962#3;37;37;62.07;22;29.17;71.00;2028.79;1.35;1931.51;64.28;1371.00
1080.00;1200.00;2min_agg;0;235.99;0;21;29027962#4;12;12;78.66;22;37.64;73.75;1610.80;0.84;1557.96;73.05;1253.00
1080.00;1200.00;2min_agg;21;6.67;0;15;29027962#6;8;8;2.22;0;1.10;18.66;371.11;25.10;47.00;18.48;0.00
1080.00;1200.00;2min_agg;0;12.30;22;0;331158296#0;15;15;4.10;21;2.03;17.27;378.23;15.12;159.90;16.96;0.00
1080.00;1200.00;2min_agg;0;94.74;0;21;331158296#0.267;4;4;31.58;30;15.53;30.83;740.91;2.28;677.23;30.63;491.00
1080.00;1200.00;2min_agg;0;32.09;0;30;331158296#1;10;10;10.70;21;5.19;18.39;504.63;7.40;356.48;17.52;110.00
1080.00;1200.00;2min_agg;0;6.86;0;13;331158296#2;1;1;2.29;12;1.06;4.01;50.89;16.67;19.14;3.75;0.00
1080.00;1200.00;2min_agg;0;4.93;0;12;331158296#2.100;6;6;1.23;10;0.54;1.97;21.60;21.07;4.60;1.74;0.00
1080.00;1200.00;2min_agg;0;54.00;0;10;331158296#2.118;3;3;13.50;16;6.51;35.97;385.64;1.79;352.97;35.16;251.00
1080.00;1200.00;2min_agg;0;36.57;0;51;331158298;1;1;12.19;50;5.56;5.65;284.35;12.35;156.25;5.36;0.00
1080.00;1200.00;2min_agg;0;132.63;0;51;331158298.105;15;15;44.21;57;21.77;34.14;1762.19;3.39;1531.09;33.52;989.00
1080.00;1200.00;2min_agg;0;6.43;0;7;331159362#2;0;0;2.14;6;0.68;1.10;7.02;12.84;3.85;0.73;0.00
1080.00;1200.00;2min_agg;6;2.59;0;7;331159362#3;0;0;1.29;0;0.63;9.76;65.09;22.00;12.01;9.56;0.00
1080.00;1200.00;2min_agg;0;6.66;0;15;331159363#1;3;3;1.66;15;0.80;7.25;108.69;19.47;30.03;7.05;0.00
1080.00;1200.00;2min_agg;0;4.96;0;15;331159364#0;1;1;1.65;14;0.80;6.62;95.06;24.87;6.82;6.40;0.00
1080.00;1200.00;2min_agg;0;5.30;0;15;331159364#1;0;0;2.65;12;1.24;3.77;49.17;21.81;9.00;3.57;0.00
1080.00;1200.00;2min_agg;15;4.49;0;12;331159364#2;1;1;1.50;0;0.74;19.67;270.17;25.77;11.22;19.48;0.00
1080.00;1200.00;2min_agg;0;93.78;0;50;331159364#2.1476;11;11;31.26;45;14.95;12.68;614.24;4.70;487.36;11.86;186.00
1080.00;1200.00;2min_agg;0;20.17;55;0;331159364#2.526;13;13;6.72;53;3.33;44.01;2286.05;21.58;557.46;43.23;12.00
1080.00;1200.00;2min_agg;0;12.88;0;16;331159366#1;2;2;4.29;16;1.26;0.69;11.07;17.58;2.32;0.41;0.00
1080.00;1200.00;2min_agg;0;32.29;0;38;331159366#2;3;3;10.76;38;4.57;3.09;117.28;11.43;57.41;2.60;0.00
1080.00;1200.00;2min_agg;0;35.80;0;22;331159366#3;1;1;11.93;22;2.87;0.75;16.50;11.85;6.80;0.26;2.00
1080.00;1200.00;2min_agg;0;61.84;0;69;331159366#4;23;23;20.61;72;9.36;5.61;400.23;10.51;228.33;5.07;0.00
1080.00;1200.00;2min_agg;0;72.43;0;40;331159366#5;4;4;24.14;38;8.30;2.09;80.40;6.81;52.93;1.49;18.00
1080.00;1200.00;2min_agg;0;83.08;0;79;331159366#6;18;18;27.69;78;11.98;4.97;391.20;8.89;229.55;4.26;3.00
1080.00;1200.00;2min_agg;0;107.83;0;28;331159366#7;0;0;35.94;28;6.02;1.03;28.34;6.95;20.72;0.39;4.00
1080.00;1200.00;2min_agg;0;34.65;0;44;331159366#8;41;41;11.55;45;5.28;5.79;258.79;11.61;132.67;5.26;1.00
1080.00;1200.00;2min_agg;7;18.14;44;6;331159372#0;22;22;9.07;43;4.52;47.94;2367.32;22.79;417.83;47.74;0.00
1080.00;1200.00;2min_agg;0;15.44;0;43;331159372#1;4;4;7.72;46;3.78;9.29;421.66;25.02;39.65;9.08;0.00
1080.00;1200.00;2min_agg;0;34.34;0;46;331159372#2;0;0;17.17;44;8.37;11.00;492.33;11.32;287.45;10.65;121.00
1080.00;1200.00;2min_agg;0;118.80;0;28;331159372#4;2;2;39.60;22;19.30;17.74;446.66;2.05;408.78;16.91;329.00
1080.00;1200.00;2min_agg;0;6.59;0;14;331159372#6;1;1;2.20;14;0.98;2.31;32.40;19.87;8.60;2.09;0.00
1080.00;1200.00;2min_agg;0;6.30;0;14;331159372#7;0;0;2.10;14;0.83;1.01;14.09;23.48;1.86;0.80;0.00
1080.00;1200.00;2min_agg;0;5.22;0;14;331159372#7.21;0;0;2.61;17;1.27;7.45;115.65;25.44;5.63;7.25;0.00
1080.00;1200.00;2min_agg;0;146.61;0;17;331159372#8;0;0;73.31;17;1.41;0.21;3.52;25.12;0.16;0.01;0.00
1080.00;1200.00;2min_agg;18;6.08;0;17;331159372#9;0;0;3.04;0;1.49;10.04;178.13;24.80;10.05;9.85;0.00
1080.00;1200.00;2min_agg;0;14.05;0;16;331159373#0;0;0;4.68;15;1.99;3.19;50.28;10.90;30.38;2.82;0.00
1080.00;1200.00;2min_agg;0;9.93;0;26;331159373#0.23;3;3;3.31;25;1.60;8.62;218.89;21.90;44.78;8.43;0.00
1080.00;1200.00;2min_agg;0;20.13;0;22;331159373#0.40;4;4;6.71;23;2.33;1.18;26.28;13.41;13.48;0.84;0.00
1080.00;1200.00;2min_agg;20;6.78;0;24;331159373#1;8;8;3.39;0;1.68;24.82;537.90;26.82;13.20;24.63;0.00
1080.00;1200.00;2min_agg;0;4.30;12;0;331159373#3;2;2;2.15;9;1.07;32.40;306.01;18.45;97.10;32.18;0.00
1080.00;1200.00;2min_agg;0;7.13;0;9;331159374;0;0;3.56;9;1.51;2.92;26.26;12.24;13.84;2.59;0.00
1080.00;1200.00;2min_agg;0;6.09;18;0;331162256#0;7;7;3.04;16;1.52;53.21;869.96;22.48;132.04;53.02;0.00
1080.00;1200.00;2min_agg;0;5.53;0;16;331162256#1;0;0;2.76;16;1.30;3.27;52.34;25.69;2.50;3.06;0.00
1080.00;1200.00;2min_agg;0;7.25;0;17;331162256#1.100;1;1;2.42;17;1.04;1.54;25.83;22.52;4.15;1.29;0.00
1080.00;1200.00;2min_agg;0;40.87;0;24;343157891#0;0;0;40.87;24;10.60;1.12;26.83;9.37;9.13;0.58;0.00
1080.00;1200.00;2min_agg;0;42.77;0;24;343157891#1;0;0;42.77;23;16.48;3.84;89.15;5.82;46.90;2.67;0.00
1080.00;1200.00;2min_agg;0;35.14;0;25;343157891#3;0;0;35.14;24;11.79;1.86;44.57;8.38;24.91;1.32;0.00
1080.00;1200.00;2min_agg;0;14.72;0;24;343157892;0;0;14.72;25;7.00;14.70;369.22;14.56;120.22;13.98;0.00
1080.00;1200.00;2min_agg;0;59.47;0;22;343157893;0;0;59.47;22;26.79;11.04;236.51;3.46;191.65;9.91;35.00
1080.00;1200.00;2min_agg;0;58.62;0;17;343227267;2;2;14.65;20;7.08;18.33;317.10;2.73;279.71;17.55;214.00
1080.00;1200.00;2min_agg;0;8.25;0;14;343227269#1;6;6;2.75;14;1.26;4.10;57.45;15.35;25.26;3.82;0.00
1080.00;1200.00;2min_agg;0;32.60;0;7;343227269#2;0;0;10.87;5;5.31;19.08;123.35;1.91;114.95;17.93;89.00
1080.00;1200.00;2min_agg;0;5.34;0;9;343227270#0;0;0;2.67;9;1.30;16.22;160.15;15.72;63.59;15.45;25.00
1080.00;1200.00;2min_agg;0;2.19;0;4;343227270#2;0;0;1.10;3;0.52;12.66;44.63;13.78;17.99;11.84;0.00
1080.00;1200.00;2min_agg;2;1.09;0;2;343227271#4;0;0;0.54;0;0.26;11.14;22.28;15.75;8.08;10.93;0.00
1080.00;1200.00;2min_agg;0;1.35;0;3;343227271#6;3;3;0.67;3;0.32;8.71;26.13;19.11;7.36;8.51;0.00
1080.00;1200.00;2min_agg;0;1.81;0;3;343227271#7;0;0;1.81;2;0.87;8.44;24.95;14.22;11.64;7.93;2.00
1080.00;1200.00;2min_agg;7;11.72;12;8;456043498#0;11;11;3.91;9;1.91;12.23;217.20;13.03;112.32;12.00;0.00
1080.00;1200.00;2min_agg;0;26.18;0;9;456043498#1;0;0;8.73;10;4.29;42.10;379.78;2.99;334.88;40.90;276.00
1080.00;1200.00;2min_agg;0;6.13;0;15;456043498#3;1;1;2.04;15;0.99;10.22;153.29;20.87;36.59;10.02;0.00
1080.00;1200.00;2min_agg;9;4.34;0;15;456043498#4;0;0;1.45;0;0.72;16.89;216.19;24.88;18.66;16.69;0.00
1080.00;1200.00;2min_agg;0;10.61;0;20;456207630#10;14;14;3.54;23;1.73;22.39;515.69;18.31;172.36;21.72;21.00
1080.00;1200.00;2min_agg;22;15.60;0;37;456207630#11;2;2;5.20;13;2.52;11.99;429.15;19.53;119.22;11.76;0.00
1080.00;1200.00;2min_agg;0;12.91;30;0;456207630#6;28;28;4.30;29;2.14;24.53;734.36;19.52;214.86;24.34;0.00
1080.00;1200.00;2min_agg;0;14.09;0;30;456207630#7;0;0;4.70;30;1.53;0.53;15.88;27.19;0.38;0.35;0.00
1080.00;1200.00;2min_agg;0;44.99;0;30;456207630#8;7;7;15.00;27;7.41;33.14;992.24;5.70;781.37;32.43;537.00
1080.00;1200.00;2min_agg;0;5.19;0;7;457869985;0;0;5.19;7;2.38;5.54;38.78;12.15;17.93;4.89;0.00
1080.00;1200.00;2min_agg;0;12.06;0;17;503654784;0;0;12.06;16;5.60;6.00;101.33;12.50;44.91;5.38;0.00
1080.00;1200.00;2min_agg;0;3.13;0;7;607902629#1;0;0;3.13;6;1.50;10.15;62.71;16.94;15.43;9.92;0.00
1080.00;1200.00;2min_agg;0;4.31;0;7;607902629#2;0;0;4.31;7;2.02;9.25;65.60;14.27;16.46;8.29;0.00
1080.00;1200.00;2min_agg;16;4.49;0;11;769037328#2;0;0;2.24;0;1.10;26.43;326.77;23.15;45.30;26.24;0.00
1080.00;1200.00;2min_agg;4;1.96;0;4;775228304;0;0;1.96;0;0.94;6.02;24.08;17.83;2.43;5.75;0.00
1080.00;1200.00;2min_agg;5;4.21;0;9;775228305;0;0;4.21;4;1.96;3.92;35.25;19.11;4.44;3.67;0.00
1080.00;1200.00;2min_agg;0;144.38;0;50;826096563#0;15;15;48.13;59;23.79;46.57;2265.25;2.91;2026.60;46.22;1356.00
1080.00;1200.00;2min_agg;0;26.70;0;55;826096563#1;0;0;8.90;50;4.12;3.98;208.98;17.65;75.85;3.74;0.00
1080.00;1200.00;2min_agg;32;13.68;0;50;826096563#1.82;1;1;4.56;0;2.23;10.60;421.76;24.71;47.98;10.41;0.00
1080.00;1200.00;2min_agg;0;9.18;0;17;826105809#10;17;17;3.06;17;1.41;3.77;65.90;17.19;25.02;3.53;0.00
1080.00;1200.00;2min_agg;0;5.98;0;17;826105809#11;1;1;2.99;18;1.45;6.45;115.82;25.81;7.50;6.26;0.00
1080.00;1200.00;2min_agg;0;6.47;0;18;826105809#12;0;0;3.23;18;1.40;1.39;24.92;26.75;0.75;1.20;0.00
1080.00;1200.00;2min_agg;16;5.47;0;17;826105809#13;0;0;1.82;0;0.90;16.08;274.85;26.33;10.59;15.90;0.00
1080.00;1200.00;2min_agg;0;18.14;29;0;826105809#14;19;19;6.05;30;3.00;13.93;403.82;13.67;202.58;13.70;0.00
1080.00;1200.00;2min_agg;0;18.85;0;30;826105809#14.186;1;1;4.71;29;1.76;1.17;34.25;17.18;10.37;0.84;0.00
1080.00;1200.00;2min_agg;0;77.54;0;21;826105809#14.238;16;16;19.38;22;9.42;21.64;456.85;2.50;405.16;20.65;265.00
1080.00;1200.00;2min_agg;0;4.12;12;0;881465158#8;5;5;2.06;9;1.03;31.61;298.23;19.26;84.55;31.41;0.00
1080.00;1200.00;2min_agg;0;26.15;0;29;897570586;0;0;8.72;29;3.76;3.74;110.04;10.71;67.47;3.39;0.00
1080.00;1200.00;2min_agg;0;13.48;0;32;897570586.53;0;0;4.49;33;2.14;5.36;172.48;20.81;43.21;5.17;0.00
1080.00;1200.00;2min_agg;0;17.53;0;43;897570587;13;13;5.84;44;2.78;5.68;246.18;21.49;48.02;5.34;0.00
1080.00;1200.00;2min_agg;0;117.06;0;42;897570587.118;4;4;39.02;42;18.43;12.47;527.47;3.41;439.85;11.36;210.00
1080.00;1200.00;2min_agg;34;10.99;0;33;897570588;0;0;3.66;0;1.77;5.19;172.33;26.15;10.31;5.00;0.00
1080.00;1200.00;2min_agg;0;27.14;30;13;897570589;15;15;9.05;43;4.45;10.09;427.25;13.50;211.52;9.88;0.00
1080.00;1200.00;2min_agg;0;9.49;0;6;gneE1;0;0;9.49;6;4.55;17.61;117.36;6.13;66.72;16.34;41.00
1080.00;1200.00;2min_agg;0;7.93;0;2;gneE4;0;0;7.93;2;1.18;1.04;2.07;6.92;0.34;0.35;0.00
1080.00;1200.00;2min_agg;0;133.33;0;3;gneE6;0;0;133.33;3;19.15;9.49;28.47;0.60;26.24;7.52;19.00
1080.00;1200.00;2min_agg;0;46.64;0;2;gneE9;0;0;46.64;2;20.98;14.77;29.55;0.70;27.72;12.84;19.00
1200.00;1320.00;2min_agg;12;8.28;0;11;-131361937;0;0;8.28;0;4.03;22.14;251.42;11.66;28.86;21.73;0.00
1200.00;1320.00;2min_agg;0;20.92;0;9;-343227268;0;0;10.46;9;5.10;19.55;175.99;3.84;150.57;18.76;101.00
1200.00;1320.00;2min_agg;0;133.33;0;4;-498573406#1;0;0;133.33;4;3.63;1.13;4.53;4.59;0.72;0.04;0.00
1200.00;1320.00;2min_agg;0;14.52;0;25;-51081575#0;0;0;14.52;24;6.92;14.32;349.89;14.38;100.21;13.45;0.00
1200.00;1320.00;2min_agg;0;133.33;0;24;-51081575#1;0;0;133.33;24;17.44;1.06;25.37;5.76;18.65;0.21;0.00
1200.00;1320.00;2min_agg;0;20.26;13;0;-607902629#1;0;0;20.26;14;9.96;31.10;406.02;5.53;288.97;30.07;143.00
1200.00;1320.00;2min_agg;0;2.45;3;0;-775228304;0;0;2.45;3;1.21;10.51;30.04;10.20;17.14;10.26;0.00
1200.00;1320.00;2min_agg;0;4.44;3;3;-775228305;0;0;4.44;7;2.14;5.88;37.51;12.82;16.27;5.61;0.00
1200.00;1320.00;2min_agg;0;182.89;16;0;107270959#6;83;83;60.96;23;30.38;247.35;4437.81;0.84;4286.68;247.39;3057.00
1200.00;1320.00;2min_agg;0;65.10;0;0;107270959#7;0;0;21.70;5;10.84;528.18;1649.86;0.41;1624.60;534.38;1338.00
1200.00;1320.00;2min_agg;15;6.22;0;16;107270959#9;0;0;2.07;0;1.01;13.37;212.62;21.69;47.95;13.18;0.00
1200.00;1320.00;2min_agg;0;16.23;13;0;131361937;0;0;16.23;13;8.04;36.50;492.67;7.07;244.39;35.86;138.00
1200.00;1320.00;2min_agg;0;2.84;0;6;131361940#1;0;0;1.42;6;0.68;22.58;135.50;17.85;38.96;21.80;0.00
1200.00;1320.00;2min_agg;0;3.11;0;6;140621781#0;0;0;3.11;7;1.51;16.58;106.01;17.44;17.11;16.34;0.00
1200.00;1320.00;2min_agg;7;3.13;0;7;140621781#1;0;0;3.13;0;1.53;10.31;75.13;19.88;2.34;10.05;0.00
1200.00;1320.00;2min_agg;0;30.08;0;7;230894418#0;0;0;15.04;9;7.20;14.98;111.13;2.39;99.08;14.33;76.00
1200.00;1320.00;2min_agg;0;15.26;0;8;230894418#2;1;1;7.63;6;3.67;22.82;178.12;4.48;146.75;21.00;88.00
1200.00;1320.00;2min_agg;0;18.94;0;25;27318402#0;0;0;6.31;25;2.81;4.21;105.14;12.17;58.08;3.90;0.00
1200.00;1320.00;2min_agg;0;17.10;0;27;27318402#0.49;0;0;4.27;27;1.50;0.89;24.01;18.78;7.52;0.63;0.00
1200.00;1320.00;2min_agg;29;9.54;0;27;27318402#0.62;0;0;3.18;0;1.55;7.95;221.96;25.03;19.63;7.76;0.00
1200.00;1320.00;2min_agg;0;6.95;0;9;27318402#5;9;9;2.32;8;0.89;1.81;14.61;12.41;8.03;1.46;0.00
1200.00;1320.00;2min_agg;0;3.59;0;8;27318402#6;0;0;1.20;7;0.53;2.47;17.85;18.75;5.77;2.23;0.00
1200.00;1320.00;2min_agg;0;2.28;0;7;27318402#7;0;0;1.14;7;0.56;9.56;66.91;26.05;4.13;9.37;0.00
1200.00;1320.00;2min_agg;7;2.40;0;7;27318402#8;0;0;1.20;0;0.54;1.94;13.57;26.89;0.43;1.76;0.00
1200.00;1320.00;2min_agg;0;19.46;27;0;29027962#0;22;22;6.49;25;3.19;20.45;534.92;11.45;301.95;19.66;39.00
1200.00;1320.00;2min_agg;0;5.22;0;13;29027962#1;3;3;1.74;13;0.84;8.94;116.21;21.30;25.10;8.69;0.00
1200.00;1320.00;2min_agg;0;34.54;0;13;29027962#2;5;5;11.51;12;5.51;16.33;209.86;3.41;183.58;14.93;97.00
1200.00;1320.00;2min_agg;0;296.50;0;23;29027962#3;23;23;98.83;18;47.98;178.59;3230.29;0.54;3167.44;169.67;2683.00
1200.00;1320.00;2min_agg;0;226.10;0;19;29027962#4;15;15;75.37;18;35.98;82.25;1543.30;0.75;1496.20;81.12;1215.00
1200.00;1320.00;2min_agg;12;4.27;0;12;29027962#6;1;1;1.42;0;0.70;19.84;237.60;23.61;26.70;19.64;0.00
1200.00;1320.00;2min_agg;0;11.32;21;0;331158296#0;10;10;3.77;23;1.87;16.72;347.87;15.62;144.75;16.44;0.00
1200.00;1320.00;2min_agg;0;67.03;0;23;331158296#0.267;7;7;22.34;19;10.99;23.79;524.18;2.95;464.71;23.02;326.00
1200.00;1320.00;2min_agg;0;64.62;0;18;331158296#1;8;8;21.54;24;10.61;50.37;1016.24;2.70;900.98;49.41;612.00
1200.00;1320.00;2min_agg;0;5.83;0;12;331158296#2;2;2;1.94;10;0.89;4.06;43.24;16.47;15.55;3.81;0.00
1200.00;1320.00;2min_agg;0;4.72;0;10;331158296#2.100;5;5;1.18;12;0.52;1.89;20.66;22.01;2.99;1.66;0.00
1200.00;1320.00;2min_agg;0;33.09;0;11;331158296#2.118;4;4;8.27;9;4.01;23.12;236.31;2.79;205.28;21.58;142.00
1200.00;1320.00;2min_agg;0;35.77;0;50;331158298;1;1;11.92;51;5.46;5.49;278.15;12.70;151.85;5.21;0.00
