interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_laneDensity,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_timeLoss,edge_traveltime,edge_waitingTime
240.00,360.00,2min_agg,0,2.61,0,4,343227271#7,0,0,2.61,3,1.23,9.28,36.03,12.93,19.56,8.12,2.00
240.00,360.00,2min_agg,0,260.79,0,3,404673246#2,3,3,130.39,3,2.33,2.09,6.26,2.49,4.33,0.48,1.00
240.00,360.00,2min_agg,7,9.53,9,7,456043498#0,6,6,3.18,9,1.55,11.23,176.51,14.19,82.79,11.03,0.00
240.00,360.00,2min_agg,0,22.18,0,9,456043498#1,3,3,7.39,12,3.62,34.50,321.77,3.65,272.49,33.42,213.00
240.00,360.00,2min_agg,0,5.98,0,12,456043498#3,0,0,1.99,16,0.97,10.17,149.42,20.97,32.25,9.97,0.00
240.00,360.00,2min_agg,16,5.45,0,16,456043498#4,2,2,1.82,0,0.90,17.00,271.86,24.73,19.89,16.81,0.00
240.00,360.00,2min_agg,0,8.18,0,19,456207630#10,8,8,2.73,18,1.33,22.33,397.40,18.36,129.98,21.67,34.00
240.00,360.00,2min_agg,19,10.90,0,25,456207630#11,1,1,3.63,7,1.76,11.39,299.80,20.56,75.02,11.17,0.00
240.00,360.00,2min_agg,0,12.89,30,0,456207630#6,28,28,4.30,30,2.14,24.69,732.88,19.40,211.58,24.50,0.00
240.00,360.00,2min_agg,0,14.60,0,30,456207630#7,0,0,4.87,30,1.59,0.55,16.45,26.25,0.41,0.36,0.00
240.00,360.00,2min_agg,0,42.22,0,30,456207630#8,10,10,14.07,28,6.94,31.30,931.06,6.03,714.98,30.55,496.00
240.00,360.00,2min_agg,0,11.89,0,16,503654784,0,0,11.89,16,5.51,6.29,99.92,11.93,46.69,5.63,0.00
240.00,360.00,2min_agg,0,3.11,0,6,607902629#1,0,0,3.11,6,1.49,10.37,62.24,16.58,15.66,10.14,0.00
240.00,360.00,2min_agg,0,3.54,0,6,607902629#2,0,0,3.54,6,1.65,8.99,53.95,14.67,12.63,8.01,0.00
240.00,360.00,2min_agg,16,4.90,0,13,769037328#2,0,0,2.45,0,1.20,25.99,356.59,23.55,56.00,25.81,0.00
240.00,360.00,2min_agg,3,1.16,0,3,775228304,0,0,1.16,0,0.56,4.83,14.30,22.20,0.49,4.61,0.00
240.00,360.00,2min_agg,9,5.34,0,12,775228305,0,0,5.34,3,2.49,3.76,44.72,19.93,5.26,3.52,0.00
240.00,360.00,2min_agg,0,98.57,0,45,826096563#0,14,14,32.86,24,16.27,41.83,1546.60,3.25,1366.04,40.89,1024.00
240.00,360.00,2min_agg,0,12.44,0,25,826096563#1,0,0,4.15,25,1.92,3.89,97.34,18.04,35.15,3.65,0.00
240.00,360.00,2min_agg,25,8.57,0,25,826096563#1.82,0,0,2.86,0,1.40,10.58,264.18,24.75,32.60,10.40,0.00
240.00,360.00,2min_agg,0,8.70,0,16,826105809#10,16,16,2.90,16,1.33,3.90,62.46,16.61,24.86,3.66,0.00
240.00,360.00,2min_agg,0,5.62,0,16,826105809#11,1,1,2.81,17,1.36,6.60,108.90,25.21,9.45,6.42,0.00
240.00,360.00,2min_agg,0,6.14,0,17,826105809#12,0,0,3.07,17,1.33,1.39,23.66,26.66,0.72,1.20,0.00
240.00,360.00,2min_agg,17,5.05,0,17,826105809#13,0,0,1.68,0,0.83,16.30,253.60,25.99,13.99,16.11,0.00
240.00,360.00,2min_agg,0,15.93,26,0,826105809#14,23,23,5.31,25,2.63,13.79,354.50,13.81,179.28,13.56,0.00
240.00,360.00,2min_agg,0,14.52,0,25,826105809#14.186,0,0,3.63,25,1.36,1.05,26.38,19.18,7.50,0.76,0.00
240.00,360.00,2min_agg,0,89.67,0,25,826105809#14.238,14,14,22.42,26,10.82,20.74,528.33,2.61,465.41,19.30,294.00
240.00,360.00,2min_agg,0,3.79,9,0,881465158#8,7,7,1.89,12,0.94,28.18,274.52,21.60,72.95,27.98,0.00
240.00,360.00,2min_agg,0,25.90,0,29,897570586,0,0,8.63,29,3.72,3.72,109.01,10.76,66.93,3.36,0.00
240.00,360.00,2min_agg,0,13.04,0,30,897570586.53,0,0,4.35,32,2.07,5.31,166.81,21.01,39.91,5.12,0.00
240.00,360.00,2min_agg,0,11.81,0,29,897570587,11,11,3.94,30,1.87,5.50,165.86,22.18,29.35,5.17,0.00
240.00,360.00,2min_agg,0,76.05,0,29,897570587.118,1,1,25.35,29,11.89,12.03,342.70,3.54,284.70,10.78,152.00
240.00,360.00,2min_agg,30,10.13,0,32,897570588,0,0,3.38,0,1.63,5.13,158.82,26.43,7.13,4.94,0.00
240.00,360.00,2min_agg,0,19.23,22,7,897570589,11,11,6.41,29,3.16,10.58,302.74,12.88,158.91,10.36,0.00
240.00,360.00,2min_agg,0,3.88,0,1,gneE4,0,0,3.88,1,0.58,1.01,1.01,7.07,0.15,0.37,0.00
240.00,360.00,2min_agg,0,35.69,0,2,gneE6,0,0,35.69,2,1.89,1.39,2.78,4.06,1.24,0.32,0.00
240.00,360.00,2min_agg,0,37.33,0,2,gneE9,0,0,37.33,1,16.86,15.91,23.65,0.65,22.33,11.11,16.00
360.00,480.00,2min_agg,7,4.40,0,6,-131361937,0,0,4.40,0,2.14,21.60,133.72,11.95,17.30,21.22,0.00
360.00,480.00,2min_agg,0,19.07,0,9,-343227268,0,0,9.53,7,4.66,17.07,160.40,4.40,134.36,16.17,95.00
360.00,480.00,2min_agg,0,122.61,0,3,-498573406#1,0,0,122.61,3,2.36,0.98,2.94,5.30,0.47,0.04,0.00
360.00,480.00,2min_agg,0,9.44,7,0,-607902629#1,0,0,9.44,7,4.63,28.67,189.19,6.00,135.49,27.53,70.00
360.00,480.00,2min_agg,0,3.16,4,0,-775228304,0,0,3.16,4,1.56,10.19,38.83,10.53,20.13,9.95,0.00
360.00,480.00,2min_agg,0,5.52,4,4,-775228305,0,0,5.52,7,2.67,6.50,46.65,11.59,23.35,6.19,0.00
360.00,480.00,2min_agg,0,45.42,41,0,107270959#6,28,28,15.14,31,7.53,29.71,1102.17,6.97,826.88,29.24,420.00
360.00,480.00,2min_agg,0,197.36,0,31,107270959#7,7,7,65.79,32,32.76,160.29,5001.33,1.35,4756.35,159.52,3701.00
360.00,480.00,2min_agg,27,9.90,0,29,107270959#9,0,0,3.30,0,1.61,12.95,338.71,22.41,66.49,12.76,0.00
360.00,480.00,2min_agg,0,27.46,14,0,131361937,0,0,27.46,15,13.64,62.15,833.45,4.15,585.85,61.41,384.00
360.00,480.00,2min_agg,0,2.99,0,7,131361940#1,0,0,1.49,7,0.72,22.19,142.67,18.16,42.60,21.41,0.00
360.00,480.00,2min_agg,0,3.30,0,7,140621781#0,0,0,3.30,7,1.60,16.02,112.49,18.05,18.02,15.79,0.00
360.00,480.00,2min_agg,7,2.87,0,7,140621781#1,0,0,2.87,0,1.40,9.83,68.83,20.85,1.99,9.59,0.00
360.00,480.00,2min_agg,0,40.75,0,7,230894418#0,0,0,20.38,4,9.98,24.30,150.58,1.47,141.85,22.34,116.00
360.00,480.00,2min_agg,0,13.88,0,6,230894418#2,2,2,6.94,4,3.32,27.54,162.00,3.71,139.37,24.99,96.00
360.00,480.00,2min_agg,0,15.79,0,22,27318402#0,0,0,5.26,21,2.35,4.10,87.63,12.52,49.17,3.79,0.00
360.00,480.00,2min_agg,0,15.23,0,23,27318402#0.49,0,0,3.81,23,1.33,0.93,21.38,17.97,7.78,0.66,0.00
360.00,480.00,2min_agg,22,7.78,0,23,27318402#0.62,0,0,2.59,0,1.26,8.04,181.10,24.75,22.73,7.85,0.00
360.00,480.00,2min_agg,0,7.16,0,8,27318402#5,8,8,2.39,8,0.92,1.88,15.05,11.96,7.89,1.51,0.00
360.00,480.00,2min_agg,0,4.10,0,8,27318402#6,0,0,1.37,8,0.61,2.55,20.39,18.20,5.63,2.30,0.00
360.00,480.00,2min_agg,0,3.24,0,8,27318402#7,0,0,1.62,10,0.79,10.52,94.91,23.68,7.13,10.31,0.00
360.00,480.00,2min_agg,10,3.81,0,10,27318402#8,0,0,1.91,0,0.86,2.16,21.56,24.19,1.36,1.95,0.00
360.00,480.00,2min_agg,0,19.07,28,0,29027962#0,20,20,6.36,27,3.12,20.72,524.30,11.30,299.56,19.95,53.00
360.00,480.00,2min_agg,0,5.86,0,13,29027962#1,3,3,1.95,13,0.95,9.00,130.30,21.15,28.16,8.80,0.00
360.00,480.00,2min_agg,0,4.68,0,13,29027962#2,0,0,1.56,13,0.71,2.19,28.45,25.42,1.75,1.99,0.00
360.00,480.00,2min_agg,0,4.70,0,13,29027962#3,1,1,1.57,13,0.74,3.94,51.25,24.30,5.28,3.71,0.00
360.00,480.00,2min_agg,0,34.02,0,13,29027962#4,1,1,11.34,13,5.52,17.86,232.20,3.46,202.51,17.06,140.00
360.00,480.00,2min_agg,23,7.50,0,24,29027962#6,4,4,2.50,0,1.23,20.76,416.99,22.57,74.95,20.57,0.00
360.00,480.00,2min_agg,0,10.07,19,0,331158296#0,9,9,3.36,18,1.66,17.06,309.52,15.31,128.12,16.76,0.00
360.00,480.00,2min_agg,0,72.79,0,18,331158296#0.267,3,3,24.26,26,11.91,27.91,569.22,2.51,514.96,27.66,351.00
360.00,480.00,2min_agg,0,23.16,0,26,331158296#1,6,6,7.72,13,3.74,15.83,364.28,8.59,240.60,14.91,37.00
360.00,480.00,2min_agg,0,3.20,0,6,331158296#2,2,2,1.07,6,0.49,3.96,23.75,16.89,9.89,3.71,0.00
360.00,480.00,2min_agg,0,2.52,0,6,331158296#2.100,5,5,0.63,6,0.28,1.84,11.04,22.55,2.43,1.63,0.00
360.00,480.00,2min_agg,0,23.77,0,6,331158296#2.118,1,1,5.94,7,2.90,27.86,169.76,2.32,152.69,26.93,129.00
360.00,480.00,2min_agg,0,26.67,0,38,331158298,0,0,8.89,36,4.06,5.68,207.42,12.29,110.56,5.39,0.00
360.00,480.00,2min_agg,0,38.61,0,36,331158298.105,13,13,12.87,29,6.24,14.30,512.99,8.09,351.67,13.56,163.00
360.00,480.00,2min_agg,0,4.27,0,5,331159362#1,0,0,1.42,5,0.56,1.95,9.76,12.31,5.49,1.59,0.00
360.00,480.00,2min_agg,0,3.76,0,5,331159362#2,0,0,1.25,5,0.40,0.82,4.10,17.18,1.60,0.54,0.00
360.00,480.00,2min_agg,5,1.69,0,5,331159362#3,0,0,0.85,0,0.41,8.59,42.64,25.01,4.72,8.40,0.00
360.00,480.00,2min_agg,0,6.54,0,15,331159363#1,5,5,1.64,15,0.78,7.12,106.82,19.81,29.70,6.92,0.00
360.00,480.00,2min_agg,0,4.93,0,15,331159364#0,0,0,1.64,14,0.80,6.44,94.39,25.56,6.50,6.24,0.00
360.00,480.00,2min_agg,0,7.17,0,18,331159364#1,0,0,3.59,18,1.68,3.70,66.56,22.26,13.49,3.49,0.00
360.00,480.00,2min_agg,16,5.25,0,18,331159364#2,2,2,1.75,0,0.87,19.13,316.08,26.49,14.14,18.94,0.00
360.00,480.00,2min_agg,0,90.47,0,42,331159364#2.1476,12,12,30.16,46,14.41,13.37,592.54,4.46,468.37,12.47,211.00
360.00,480.00,2min_agg,0,18.16,45,0,331159364#2.526,26,26,6.05,44,3.02,45.05,2058.84,21.08,435.54,44.76,0.00
360.00,480.00,2min_agg,0,18.67,0,10,331159366#1,1,1,6.22,10,1.94,1.60,16.04,7.58,11.08,0.80,1.00
360.00,480.00,2min_agg,0,29.22,0,31,331159366#2,7,7,9.74,31,4.09,3.53,106.13,9.99,59.51,2.97,0.00
360.00,480.00,2min_agg,0,35.47,0,15,331159366#3,1,1,11.82,15,2.96,1.15,16.34,7.66,10.62,0.55,3.00
360.00,480.00,2min_agg,0,53.90,0,61,331159366#4,19,19,17.97,64,8.11,5.54,348.83,10.64,193.53,5.04,0.00
360.00,480.00,2min_agg,0,53.28,0,37,331159366#5,10,10,17.76,37,6.28,1.61,59.14,8.83,32.92,1.06,8.00
360.00,480.00,2min_agg,0,64.53,0,62,331159366#6,15,15,21.51,61,9.47,4.92,303.84,8.99,177.40,4.29,6.00
360.00,480.00,2min_agg,0,39.27,0,23,331159366#7,0,0,13.09,23,2.00,0.48,10.32,14.99,4.57,0.16,0.00
360.00,480.00,2min_agg,0,22.24,0,31,331159366#8,30,30,7.41,33,3.39,5.24,166.14,12.82,79.90,4.71,0.00
360.00,480.00,2min_agg,7,18.45,44,6,331159372#0,24,24,9.22,43,4.60,49.31,2407.43,22.16,434.95,49.11,0.00
360.00,480.00,2min_agg,0,15.88,0,43,331159372#1,8,8,7.94,46,3.89,9.57,433.55,24.31,51.10,9.36,0.00
360.00,480.00,2min_agg,0,32.25,0,46,331159372#2,0,0,16.12,44,7.85,10.35,462.29,12.03,257.68,10.01,114.00
360.00,480.00,2min_agg,0,141.86,0,27,331159372#4,1,1,47.29,22,23.12,21.34,533.34,1.70,496.21,20.44,403.00
360.00,480.00,2min_agg,0,6.74,0,14,331159372#6,0,0,2.25,14,1.00,2.37,33.16,19.41,9.41,2.13,0.00
360.00,480.00,2min_agg,0,6.51,0,14,331159372#7,0,0,2.17,14,0.86,1.04,14.57,22.72,2.36,0.83,0.00
360.00,480.00,2min_agg,0,4.88,0,14,331159372#7.21,1,1,2.44,14,1.19,7.71,107.99,24.57,10.10,7.52,0.00
360.00,480.00,2min_agg,0,121.51,0,14,331159372#8,0,0,60.75,14,1.17,0.21,2.92,24.96,0.23,0.01,0.00
360.00,480.00,2min_agg,19,5.78,0,15,331159372#9,0,0,2.89,0,1.42,10.03,169.31,24.83,14.38,9.83,0.00
360.00,480.00,2min_agg,0,12.65,0,14,331159373#0,0,0,4.22,14,1.79,3.23,45.26,10.77,28.21,2.87,0.00
360.00,480.00,2min_agg,0,6.39,0,16,331159373#0.23,1,1,2.13,18,1.03,8.01,140.91,23.56,25.81,7.83,0.00
360.00,480.00,2min_agg,0,10.42,0,14,331159373#0.40,0,0,3.47,14,1.19,0.97,13.60,16.34,5.83,0.68,0.00
360.00,480.00,2min_agg,21,6.12,0,18,331159373#1,3,3,3.06,0,1.52,24.57,485.58,27.09,23.83,24.39,0.00
360.00,480.00,2min_agg,0,3.93,12,0,331159373#3,5,5,1.96,9,0.98,29.54,279.47,20.24,86.43,29.36,0.00
360.00,480.00,2min_agg,0,6.76,0,9,331159374,0,0,3.38,9,1.44,2.77,24.93,12.89,12.81,2.45,0.00
360.00,480.00,2min_agg,0,5.90,18,0,331162256#0,13,13,2.95,15,1.47,50.89,843.38,23.50,139.81,50.70,0.00
360.00,480.00,2min_agg,0,5.28,0,16,331162256#1,0,0,2.64,16,1.24,3.12,49.98,26.86,2.73,2.93,0.00
360.00,480.00,2min_agg,0,6.65,0,16,331162256#1.100,0,0,2.22,16,0.95,1.48,23.69,23.42,4.16,1.25,0.00
360.00,480.00,2min_agg,0,47.57,0,16,343227267,2,2,11.89,21,5.71,15.31,257.33,3.27,223.88,14.54,159.00
360.00,480.00,2min_agg,0,7.62,0,13,343227269#1,8,8,2.54,11,1.15,4.45,53.00,14.16,25.88,4.09,0.00
360.00,480.00,2min_agg,0,34.38,0,11,343227269#2,0,0,11.46,10,5.50,11.45,130.10,3.19,112.72,10.67,67.00
360.00,480.00,2min_agg,0,8.04,0,9,343227270#0,0,0,4.02,12,1.96,21.63,241.35,11.79,134.54,20.69,86.00
360.00,480.00,2min_agg,0,1.29,0,2,343227270#2,0,0,0.65,3,0.30,12.68,26.33,13.76,11.69,11.67,0.00
360.00,480.00,2min_agg,4,2.09,0,3,343227271#4,0,0,1.04,0,0.50,10.75,42.73,16.32,17.24,10.55,0.00
360.00,480.00,2min_agg,0,1.42,0,3,343227271#6,3,3,0.71,3,0.34,9.16,27.49,18.17,10.24,8.97,0.00
360.00,480.00,2min_agg,0,1.75,0,3,343227271#7,0,0,1.75,4,0.82,7.75,24.16,15.47,11.29,7.03,0.00
360.00,480.00,2min_agg,7,11.27,12,7,456043498#0,13,13,3.76,9,1.84,12.19,208.71,13.08,107.82,11.95,0.00
360.00,480.00,2min_agg,0,17.63,0,9,456043498#1,0,0,5.88,12,2.86,27.97,255.69,4.50,208.56,26.82,163.00
360.00,480.00,2min_agg,0,6.11,0,15,456043498#3,0,0,2.04,15,0.99,10.18,152.74,20.94,36.32,9.99,0.00
360.00,480.00,2min_agg,15,5.00,0,15,456043498#4,1,1,1.67,0,0.82,16.63,249.27,25.27,20.02,16.44,0.00
360.00,480.00,2min_agg,0,8.06,0,20,456207630#10,6,6,2.69,16,1.31,23.09,391.59,17.76,124.74,22.52,24.00
360.00,480.00,2min_agg,18,10.25,0,24,456207630#11,0,0,3.42,7,1.66,11.41,281.90,20.52,67.75,11.20,0.00
360.00,480.00,2min_agg,0,13.09,30,0,456207630#6,32,32,4.36,30,2.17,25.00,744.36,19.16,208.14,24.81,0.00
360.00,480.00,2min_agg,0,14.72,0,30,456207630#7,0,0,4.91,30,1.60,0.55,16.58,26.03,0.47,0.36,0.00
360.00,480.00,2min_agg,0,39.74,0,30,456207630#8,6,6,13.25,31,6.51,29.01,876.50,6.51,655.87,28.19,420.00
360.00,480.00,2min_agg,0,12.75,0,17,503654784,0,0,12.75,17,5.92,6.26,107.11,11.99,50.74,5.61,0.00
360.00,480.00,2min_agg,0,3.78,0,8,607902629#1,0,0,3.78,7,1.82,10.14,75.75,16.96,16.96,9.89,0.00
360.00,480.00,2min_agg,0,4.18,0,7,607902629#2,0,0,4.18,7,1.96,9.10,63.72,14.49,15.58,8.16,0.00
360.00,480.00,2min_agg,10,3.64,0,10,769037328#2,2,2,1.82,0,0.90,26.80,265.37,22.84,42.25,26.60,0.00
360.00,480.00,2min_agg,4,1.54,0,4,775228304,0,0,1.54,0,0.73,4.74,18.95,22.65,0.76,4.52,0.00
360.00,480.00,2min_agg,5,4.21,0,9,775228305,0,0,4.21,4,1.96,3.92,35.30,19.09,5.28,3.68,0.00
360.00,480.00,2min_agg,0,119.07,0,36,826096563#0,22,22,39.69,64,19.60,41.70,1868.27,3.26,1640.03,41.60,1070.00
360.00,480.00,2min_agg,0,29.84,0,63,826096563#1,0,0,9.95,57,4.61,3.89,233.58,18.05,77.03,3.65,0.00
360.00,480.00,2min_agg,40,17.52,0,57,826096563#1.82,6,6,5.84,0,2.87,11.47,540.24,22.83,86.90,11.27,0.00
360.00,480.00,2min_agg,0,9.08,0,17,826105809#10,17,17,3.03,17,1.39,3.83,65.17,16.91,26.24,3.59,0.00
360.00,480.00,2min_agg,0,5.85,0,17,826105809#11,2,2,2.92,18,1.41,6.44,113.22,25.84,9.99,6.26,0.00
360.00,480.00,2min_agg,0,6.28,0,18,826105809#12,0,0,3.14,18,1.36,1.35,24.21,27.59,0.66,1.16,0.00
360.00,480.00,2min_agg,17,5.71,0,18,826105809#13,0,0,1.90,0,0.94,15.50,287.01,27.32,9.49,15.32,0.00
360.00,480.00,2min_agg,0,16.60,28,0,826105809#14,18,18,5.53,28,2.74,13.90,369.50,13.70,185.03,13.69,0.00
360.00,480.00,2min_agg,0,16.60,0,28,826105809#14.186,1,1,4.15,28,1.56,1.08,30.17,18.57,8.19,0.78,0.00
360.00,480.00,2min_agg,0,92.90,0,26,826105809#14.238,11,11,23.22,22,11.26,22.31,547.34,2.42,489.68,20.56,311.00
360.00,480.00,2min_agg,0,4.06,12,0,881465158#8,8,8,2.03,9,1.01,31.08,294.14,19.58,90.13,30.87,0.00
360.00,480.00,2min_agg,0,24.55,0,28,897570586,0,0,8.18,29,3.53,3.60,103.31,11.12,61.76,3.25,0.00
360.00,480.00,2min_agg,0,11.92,0,30,897570586.53,0,0,3.97,28,1.89,5.32,152.49,20.98,37.34,5.12,0.00
360.00,480.00,2min_agg,0,11.38,0,31,897570587,11,11,3.79,30,1.80,5.33,159.79,22.88,26.99,5.03,0.00
360.00,480.00,2min_agg,0,63.54,0,28,897570587.118,5,5,21.18,28,10.00,10.11,286.29,4.21,228.10,9.20,120.00
360.00,480.00,2min_agg,28,8.93,0,28,897570588,0,0,2.98,0,1.43,5.09,140.01,26.62,5.46,4.91,0.00
360.00,480.00,2min_agg,0,18.40,22,7,897570589,11,11,6.13,31,3.02,10.02,289.69,13.59,148.74,9.82,0.00
360.00,480.00,2min_agg,0,8.54,0,2,gneE4,0,0,8.54,2,1.29,1.12,2.23,6.43,0.55,0.39,0.00
360.00,480.00,2min_agg,0,75.59,0,2,gneE6,0,0,75.59,2,3.81,2.95,5.90,1.92,4.52,1.66,2.00
360.00,480.00,2min_agg,0,55.85,0,1,gneE9,0,0,55.85,2,26.77,29.83,35.39,0.34,34.26,30.91,29.00
480.00,600.00,2min_agg,5,4.99,0,9,-131361937,0,0,4.99,0,2.42,21.07,151.45,12.25,22.89,20.68,0.00
480.00,600.00,2min_agg,0,27.97,0,9,-343227268,0,0,13.99,12,6.79,25.20,235.34,2.98,207.39,24.25,147.00
480.00,600.00,2min_agg,0,127.30,0,3,-498573406#1,0,0,127.30,3,2.45,1.02,3.06,5.11,0.35,0.04,0.00
480.00,600.00,2min_agg,0,7.26,7,0,-607902629#1,0,0,7.26,6,3.55,23.48,145.42,7.33,89.84,22.26,33.00
480.00,600.00,2min_agg,0,2.48,3,0,-775228304,0,0,2.48,3,1.22,10.64,30.40,10.08,16.30,10.38,0.00
480.00,600.00,2min_agg,0,4.45,3,3,-775228305,0,0,4.45,7,2.14,5.91,37.55,12.75,17.23,5.64,0.00
480.00,600.00,2min_agg,0,86.25,40,0,107270959#6,31,31,28.75,31,14.32,62.03,2092.76,3.34,1838.21,61.41,1159.00
480.00,600.00,2min_agg,0,216.37,0,31,107270959#7,10,10,72.12,32,35.91,178.08,5483.10,1.21,5233.44,177.28,4066.00
480.00,600.00,2min_agg,25,10.80,0,28,107270959#9,1,1,3.60,0,1.77,12.81,369.58,22.64,64.20,12.62,0.00
480.00,600.00,2min_agg,0,30.74,13,0,131361937,0,0,30.74,10,15.31,74.12,933.18,3.48,699.31,73.22,524.00
480.00,600.00,2min_agg,0,2.75,0,6,131361940#1,0,0,1.38,6,0.66,21.71,131.42,18.57,43.37,20.98,0.00
